# Created by Octave 3.0.5, Sun Apr 01 22:53:02 2012 CEST <filip@filip-laptop>
# name: my_result
# type: matrix
# rows: 2097
# columns: 3
 0.4554134671165244 0.2759621714295071 0.2542456850564249
 0.4083354114720569 0.3192215198618685 0.2578440727326944
 0.4662687357311784 0.272804596124358 0.2474807843802316
 0.4714215995531702 0.2762886338879402 0.2396726368291492
 0.4214523546398196 0.3176776864754712 0.2470527056626494
 0.5053117628703736 0.2474579589503187 0.2377705867986943
 0.4605498822639856 0.2794710373506612 0.2462939574326808
 0.4169760974368181 0.3030526886556626 0.264395319902411
 0.4574079713325629 0.2880265413169154 0.2412112188453963
 0.4327066592314012 0.3033977698573083 0.24943509200068
 0.4636949313304333 0.2710729083040867 0.2514483065114306
 0.486056666841116 0.2550703297007567 0.2471007722040326
 0.4745755769839607 0.2679505728653517 0.2447334114929819
 0.4854804184094438 0.2648511343947065 0.2381407887196448
 0.5162289645407581 0.2445163867452601 0.2313080849208506
 0.4270700689073458 0.3104926039180617 0.2482419846053971
 0.4714215995531702 0.2762886338879402 0.2396726368291492
 0.449144755416417 0.293098636170129 0.2439318220945855
 0.4631213044908543 0.2812356755721085 0.2423814298069873
 0.4440308395373828 0.2894874133785137 0.2518327683279676
 0.4605498822639856 0.2794710373506612 0.2462939574326808
 0.4517058199165639 0.2949141024540315 0.2400448675573374
 0.4828965135126483 0.2631516633379128 0.2420067296546052
 0.4975524905967075 0.2426040454741735 0.2494834684760079
 0.5182363559989885 0.2556915076386116 0.2191040699782603
 0.4003046709491159 0.3245925065194547 0.2606878250006901
 0.4409095143228273 0.2982226369906933 0.2466731353421489
 0.5136447813932032 0.2429042844893082 0.2350973332250212
 0.4828965135126483 0.2631516633379128 0.2420067296546052
 0.4270700689073458 0.3104926039180617 0.2482419846053971
 0.4471565886803765 0.2809056365691525 0.2570634972094962
 0.4321404780429891 0.3142499645064692 0.2404174935915484
 0.4719964688395726 0.2662384162506 0.2486714434572675
 0.541150003054135 0.2311384698853534 0.2235038911102263
 0.3849527243567618 0.3242345391413611 0.2760747087105678
 0.4834725768758807 0.2534119850848258 0.2510642346744905
 0.4434614239503555 0.3000563697071645 0.2427565243093061
 0.5058884061757668 0.2381114298631582 0.2467211522328182
 0.4058382358529478 0.3173237621049905 0.2619199089132688
 0.4083354114720569 0.3192215198618685 0.2578440727326944
 0.4554134671165244 0.2759621714295071 0.2542456850564249
 0.4828965135126483 0.2631516633379128 0.2420067296546052
 0.5348602138114418 0.2464388973893667 0.2140791219765289
 0.3354566679447235 0.3789992024401917 0.2785814638532499
 0.4189317602558769 0.3157848494369655 0.2510156541963839
 0.4332730162310096 0.2927603460057229 0.2586757380647671
 0.4214523546398196 0.3176776864754712 0.2470527056626494
 0.5360078518655831 0.2280443774928273 0.2309452849622063
 0.5027254384968437 0.2458327735593061 0.241632424010234
 0.4352480524313831 0.305249482640753 0.2454889180605066
 0.4497155717062725 0.2826757794003301 0.2530373248633501
 0.5302834729511018 0.2339689452992426 0.229813539146201
 0.4591260635400907 0.2577828697575681 0.2689892498023984
 0.4791619861910895 0.2815659505090238 0.2282802599794456
 0.427634609665556 0.2997134538219049 0.2574535917110616
 0.4127845838767178 0.334252584581923 0.2407905147840502
 0.5302834729511018 0.2339689452992426 0.229813539146201
 0.3770887616126698 0.3296490291514047 0.2790439273393823
 0.4047261968186956 0.3397502594371095 0.2435078957215626
 0.5505595383473648 0.209458791352149 0.2381876698627614
 0.474000386418711 0.2780409318525689 0.2358323812085019
