#Home Points, Away Points, Home Goals Shooten, Home Goals Got, Away Goals Shooten, Away Goals Got, Result(0 ^= draw, 1 ^= homeWin, 2 ^= awayWin), QuoteHome Bwin, QuoteDraw Bwin, QuoteAway Bwin 
-16,-22,-1,-3,-3,-3,-3,-6,-3,-5,6.5,4.3,1.4,2
-6,-4,-2,-3,-1,-3,-2,-5,-3,-4,2.1,3.3,3.1,1
-11,-16,-4,-3,-2,-2,-9,-6,-3,-3,3.25,3.4,2.0,3
3,0,2,1,1,0,3,-1,1,-2,1.9,3.35,3.6,2
-2,1,-2,-2,1,-2,-1,-2,3,-3,2.0,3.3,3.35,3
3,3,0,-1,-3,-2,3,1,-2,-1,2.1,3.3,3.1,3
9,17,2,2,2,-1,5,2,2,-2,1.5,3.8,5.75,1
16,25,2,2,1,1,7,7,3,3,1.3,4.7,8.3,1
4,4,1,3,3,2,1,4,4,1,1.7,3.4,4.6,3
22,24,7,4,4,2,7,1,3,1,1.15,7.0,11.0,1
4,13,2,1,2,1,5,2,5,2,1.85,3.35,3.8,1
-11,-15,-2,-2,0,-2,-2,-2,-1,-2,2.4,3.25,2.65,2
-9,-15,-4,-3,0,0,-5,-4,0,0,2.9,3.3,2.2,2
-7,-14,-2,-2,1,-2,-4,-4,0,-5,2.2,3.3,2.9,1
2,-2,-4,-2,1,0,-6,-5,-1,-4,1.6,3.75,4.8,3
-3,-6,1,-1,0,0,2,-1,2,0,2.5,3.3,2.5,3
1,0,2,2,1,-1,1,2,1,-2,1.7,3.45,4.5,3
-7,-11,1,-1,-4,-1,-2,-3,-7,-1,3.35,3.3,2.0,2
5,3,4,1,2,0,2,-2,-1,-3,1.7,3.45,4.5,2
20,27,8,5,5,3,7,5,5,3,1.4,4.2,6.7,1
12,16,0,0,-1,1,2,0,-1,1,1.6,3.75,4.8,2
-19,-20,-6,-4,-4,-2,-4,-3,-2,-1,4.4,3.5,1.7,3
20,36,3,3,3,0,11,9,8,1,1.2,5.9,10.0,1
-5,-4,0,0,0,-1,-1,-1,1,-1,2.15,3.3,3.0,2
-6,1,3,0,0,-1,8,4,4,-1,2.15,3.3,3.05,1
-2,-5,1,-2,-1,0,-3,-5,-2,0,2.3,3.35,2.7,3
-7,-12,-1,-1,-1,-1,-5,-3,-3,-2,2.2,3.3,2.9,3
-3,-5,2,-1,1,3,5,1,3,4,2.5,3.3,2.5,1
9,14,3,5,2,0,3,6,2,1,1.8,3.35,4.0,1
-2,1,5,5,5,3,7,7,7,3,1.9,3.35,3.6,3
-5,-10,2,5,3,3,2,4,2,2,2.75,3.3,2.3,3
13,10,5,3,3,0,2,-1,-1,-3,1.3,4.9,7.8,1
-1,-11,-4,-2,-1,-1,-10,-9,-4,-4,2.5,3.3,2.5,2
29,42,10,7,4,1,14,9,6,1,1.15,7.0,11.0,1
-20,-33,-3,-4,-2,-2,-6,-8,-3,-2,4.6,3.4,1.7,2
-9,-18,-8,-5,-4,-3,-15,-9,-7,-3,2.35,3.35,2.65,2
5,9,0,1,0,1,3,4,2,3,1.9,3.35,3.6,1
-20,-22,-4,-4,-4,-3,-4,-5,-5,-3,4.3,3.35,1.75,2
-9,-11,-1,-1,0,0,2,-1,3,0,2.35,3.25,2.7,1
-2,-5,-6,-6,-3,0,-8,-8,-3,0,1.8,3.4,3.95,3
4,14,2,1,1,-1,6,4,3,-1,1.65,3.5,4.85,3
1,4,-5,-5,-5,-2,-4,-4,-4,-1,1.8,3.4,3.95,1
-9,-8,-4,-4,-2,0,-2,-2,-1,0,2.4,3.1,2.75,1
12,15,-3,0,-1,-1,-4,0,-1,-1,1.5,3.75,6.0,3
-2,6,-3,-3,0,0,3,0,2,2,1.95,3.3,3.5,3
-19,-20,-5,-3,-2,0,-3,-2,-1,0,4.5,3.4,1.7,2
3,11,2,0,0,0,2,1,-1,0,1.55,3.65,5.5,1
5,0,-3,-1,-1,0,-6,-2,-1,0,1.75,3.35,4.35,3
-2,1,-5,-4,-1,1,-4,-3,0,1,1.8,3.35,4.05,1
4,13,3,3,1,1,8,7,3,1,1.9,3.35,3.6,1
-24,-31,-5,-2,-2,0,-4,-2,-1,0,3.1,3.3,2.1,1
13,20,5,4,4,2,5,3,3,2,1.4,4.3,6.5,2
-16,-29,-2,-3,0,2,-4,-5,-2,1,3.8,3.35,1.85,2
-19,-29,-6,-3,0,3,-6,-1,1,3,3.35,3.3,2.0,2
25,26,5,4,2,0,4,3,2,1,1.35,4.6,7.0,1
3,8,3,2,1,3,4,3,2,3,2.05,3.3,3.2,3
-6,-7,1,1,-2,-1,1,0,-2,-1,2.4,3.35,2.6,3
-13,-20,-6,-6,-3,0,-8,-8,-4,-1,3.0,3.2,2.2,3
18,23,3,0,-2,0,3,0,-1,0,1.35,4.6,7.0,1
10,10,6,3,0,0,6,3,0,1,1.85,3.35,3.8,3
20,26,3,3,0,0,1,3,-1,-1,1.25,5.25,9.0,1
5,14,-2,-2,-2,-2,0,-1,-1,-1,1.65,3.5,4.8,3
-7,-14,-4,-4,-3,0,-5,-2,-1,1,2.1,3.3,3.1,1
9,15,-2,-1,0,0,-3,-1,0,0,1.55,3.7,5.4,1
-22,-23,-9,-6,-4,-2,-6,-4,-3,-1,4.6,3.6,1.65,3
0,-6,3,3,0,0,4,2,0,0,2.0,3.35,3.3,3
-1,4,0,1,3,0,0,1,2,-1,1.95,3.3,3.5,3
-18,-16,-3,-1,-1,-2,-1,0,0,-1,2.8,3.35,2.25,1
1,9,2,1,0,-3,1,0,-1,-3,1.7,3.5,4.4,1
-10,-11,-3,-1,-4,-1,-4,-3,-6,-2,2.8,3.35,2.25,3
-4,-7,2,4,3,0,2,3,2,0,2.2,3.3,2.9,2
-16,-25,-3,-3,-5,-2,-4,-2,-4,-2,2.5,3.3,2.5,3
-6,-9,-1,-1,-1,0,-2,-1,-1,0,2.85,3.15,2.3,1
-10,-16,1,3,0,-1,2,3,0,-2,2.5,3.3,2.5,3
-1,-7,-2,-1,0,0,-2,-1,0,0,2.15,3.3,3.0,2
21,20,-1,-1,2,-1,-1,-1,2,-1,1.35,4.6,7.0,1
11,8,-2,-1,-1,-2,-4,-2,-3,-4,1.7,3.5,4.4,1
29,51,3,5,2,0,4,5,2,0,1.25,5.25,9.0,2
-8,-18,-1,0,1,-1,-4,-3,-2,-4,2.5,3.2,2.55,3
33,38,5,3,3,1,4,3,2,1,1.2,6.0,10.0,1
-14,-19,-5,-5,-2,-2,-5,-5,-2,-2,2.75,3.3,2.3,3
-14,-24,1,1,3,1,2,2,4,2,2.5,3.3,2.5,2
-25,-22,-2,0,2,0,-2,0,1,0,5.05,3.6,1.6,3
-9,-10,-4,-2,-2,-2,-5,-3,-3,-3,2.55,3.15,2.55,2
-7,-16,1,1,0,0,1,2,1,1,1.9,3.25,3.75,1
8,16,1,1,2,-1,2,2,3,-3,1.5,3.8,5.8,1
12,16,-1,-1,0,0,-2,-2,0,0,1.75,3.35,4.3,1
-4,2,0,-3,-1,-1,2,0,2,-1,2.0,3.3,3.35,1
-19,-23,-2,-2,0,-3,-1,-1,0,-2,3.0,3.2,2.2,2
7,5,-2,1,0,0,-1,2,0,0,1.6,3.4,5.5,1
30,32,4,2,4,1,3,2,3,1,1.25,5.2,9.0,1
-5,-8,-1,0,2,0,-3,-2,0,-1,2.55,3.15,2.55,1
-13,-19,-3,-4,-2,-3,-3,-4,0,-3,2.65,3.15,2.45,2
0,15,-7,-6,-6,-3,-8,-6,-6,-3,2.0,3.25,3.4,2
21,26,4,4,3,0,5,5,4,0,1.4,4.1,7.0,1
16,26,2,-1,-1,0,1,-3,-3,-1,1.4,4.1,7.0,1
-8,-21,-4,-6,-3,-1,-5,-7,-2,-1,2.4,3.2,2.7,1
-13,-20,-1,-1,0,0,-2,-2,0,0,2.55,3.15,2.55,1
17,17,4,2,3,0,2,1,2,0,1.7,3.2,5.0,2
11,12,2,1,1,3,5,4,4,5,1.6,3.4,5.5,2
9,6,3,1,0,0,4,2,1,1,1.55,3.5,5.9,3
-15,-12,-3,-5,-5,-3,-5,-6,-4,-3,2.55,3.15,2.55,2
15,23,0,0,0,0,3,3,3,2,1.65,3.4,5.0,2
-18,-26,2,0,0,0,4,0,1,1,2.85,3.2,2.3,3
1,3,-1,-1,0,-3,-1,-2,-1,-3,1.9,3.25,3.7,1
0,7,-1,-4,-3,-3,0,-5,-4,-4,1.9,3.25,3.75,3
3,5,-2,-2,0,-3,0,0,1,-3,1.85,3.3,3.9,1
-10,-22,3,3,0,0,4,4,1,0,2.85,3.0,2.4,3
-5,-11,-1,-4,-1,-1,-3,-7,-4,-2,2.55,3.15,2.55,1
-10,-23,0,2,3,0,-2,-1,0,-2,2.55,3.15,2.55,3
-6,-9,-2,-3,0,0,-4,-5,-2,-1,2.15,3.2,3.1,2
-12,-7,-6,-5,-2,-2,-6,-5,-2,-2,2.3,3.2,2.85,1
4,5,5,6,3,0,4,5,3,0,1.8,3.15,4.4,3
20,30,6,7,4,1,5,7,5,2,1.55,3.5,5.9,2
-32,-44,-2,0,1,1,-3,-2,-1,1,4.8,3.3,1.7,3
26,36,-1,-1,-1,2,-5,-4,-3,1,1.5,3.6,6.3,1
22,25,11,8,5,2,12,8,6,1,1.4,4.1,7.1,1
7,20,-5,-2,1,1,-3,0,3,3,1.7,3.4,4.6,1
5,10,-3,-3,0,-1,-3,-3,1,-2,1.8,3.15,4.4,1
13,24,-1,-2,-2,1,2,0,-2,1,1.8,3.4,3.95,1
8,5,3,0,-3,-3,3,1,-4,-4,1.6,3.45,5.4,2
-2,-7,-2,-2,1,-1,-4,-5,-1,-3,2.4,3.1,2.75,3
-23,-36,2,2,5,3,3,3,7,4,3.4,3.25,2.0,1
-26,-37,-4,-1,-4,-2,-3,-1,-4,-3,3.35,3.2,2.05,2
8,10,-7,-5,-5,-2,-4,-3,-4,-2,1.7,3.5,4.4,1
3,9,-3,-3,0,0,1,0,2,2,1.75,3.25,4.5,1
-41,-55,-3,-3,-3,-3,-10,-8,-6,-6,7.35,4.0,1.4,2
-11,-15,-1,-1,-3,-3,-1,-1,-3,-4,2.3,3.25,2.8,3
22,22,4,4,2,0,3,4,3,0,1.6,3.4,5.5,2
-9,-5,1,1,0,0,1,2,0,0,2.55,3.15,2.55,3
24,32,4,4,2,0,2,1,0,-2,1.45,3.9,6.5,3
4,4,2,2,2,1,1,2,2,1,2.0,3.0,3.75,2
16,20,0,-3,-4,-3,-2,-5,-6,-3,1.55,3.8,5.2,1
0,0,-3,-6,-3,-3,-5,-8,-3,-3,2.2,3.2,3.0,3
-10,-19,0,-3,-1,-1,1,-3,-1,-1,2.2,3.25,2.95,1
46,56,3,6,5,2,4,7,6,2,1.2,6.5,8.9,3
-23,-36,1,1,1,-2,1,1,0,-5,3.5,3.3,1.95,2
1,0,4,5,3,1,4,6,3,2,2.25,2.95,3.15,1
8,21,0,0,0,0,1,1,-1,-1,1.65,3.75,4.4,1
-3,-8,-4,-6,-5,-3,-7,-9,-6,-5,2.4,3.2,2.7,1
3,-6,2,0,0,0,2,-1,1,0,1.95,3.3,3.5,1
7,9,2,1,1,1,7,4,4,2,1.6,3.65,4.95,3
3,7,0,0,2,-1,-3,-4,-3,-5,1.85,3.4,3.75,2
-4,-5,-2,-2,-2,1,-3,-3,-2,2,2.1,3.1,3.3,2
4,1,3,0,3,3,1,-2,2,2,2.1,3.3,3.1,1
-1,-5,1,0,-3,-3,-2,-3,-5,-5,1.95,3.3,3.5,2
-9,-6,-1,0,0,0,-1,0,0,0,2.25,3.3,2.85,1
-13,-27,-7,-4,-1,-3,-11,-5,-3,-6,2.55,3.15,2.55,2
-6,-3,3,1,1,0,6,3,3,-2,2.1,3.3,3.1,3
2,6,-8,-6,-4,-3,-10,-9,-7,-5,1.85,3.25,3.95,1
-10,-4,-2,-1,2,2,-4,-1,4,1,2.55,3.15,2.55,1
-30,-39,-2,0,0,1,-2,0,0,2,3.95,3.45,1.8,3
22,27,5,2,0,0,9,3,2,1,1.5,3.95,5.5,1
29,37,0,-3,-5,-3,1,-3,-5,-4,1.2,6.4,9.0,1
-39,-50,-7,-4,-4,-2,-8,-4,-4,-2,4.6,3.6,1.65,2
1,-4,-1,-1,-1,-1,3,1,1,-1,2.05,3.3,3.25,3
6,6,4,4,6,3,4,4,6,3,1.9,3.25,3.75,3
4,14,5,6,3,3,10,11,6,3,1.6,3.7,4.9,1
30,33,-3,-3,-3,-2,-7,-5,-5,-3,1.4,4.2,6.8,3
-30,-52,-7,-7,-5,-3,-11,-12,-7,-6,3.9,3.3,1.85,3
-4,-4,0,-2,-2,-2,-2,-3,0,-1,2.65,2.9,2.65,3
7,18,4,1,3,0,8,5,8,1,1.8,3.4,4.0,1
7,11,4,4,2,-1,3,3,2,-2,2.05,3.15,3.4,2
1,6,-3,-5,-2,-2,-3,-5,-1,-1,1.7,3.4,4.6,1
1,8,4,3,3,1,7,5,5,2,1.7,3.6,4.3,1
21,18,-3,0,0,0,-4,0,2,1,1.6,3.7,4.9,2
-9,-23,1,-2,-2,-1,2,-6,-3,-1,2.15,3.2,3.1,1
-7,-14,-5,-4,-4,-1,-9,-6,-5,-1,2.55,3.15,2.55,3
9,11,2,3,3,0,-1,1,2,0,1.75,3.2,4.6,2
-39,-38,-4,-2,-1,-2,-4,-2,1,-2,4.9,3.7,1.6,3
6,19,7,5,2,0,11,6,3,0,1.85,3.25,3.9,3
-38,-42,-1,1,1,3,1,3,2,4,3.1,3.3,2.1,2
-5,-5,-2,-2,-3,-3,-1,-1,-2,-2,2.65,2.9,2.65,2
-2,-4,-4,-4,-4,-2,-4,-2,-3,-2,2.25,3.2,2.9,2
-1,1,2,2,2,-1,4,2,1,-1,2.0,3.0,3.75,1
30,33,1,0,3,1,2,0,4,2,1.4,4.1,7.0,1
-38,-62,-6,-4,-2,-1,-8,-7,-4,-2,6.5,3.9,1.45,2
4,17,1,1,1,0,6,3,2,1,2.0,3.25,3.4,3
18,23,-3,0,2,1,-1,2,3,1,1.5,3.8,5.8,1
2,-13,2,1,2,2,1,-2,1,1,1.95,3.2,3.6,2
14,20,2,0,0,0,2,1,1,0,1.6,3.65,5.0,2
9,10,2,2,2,2,0,0,0,1,1.75,3.4,4.25,3
-23,-23,-4,-4,-2,-3,-5,-5,-3,-5,2.75,3.2,2.35,1
-42,-59,-3,-3,0,-2,-3,-4,-1,-2,4.4,3.5,1.7,3
10,18,6,3,3,0,6,4,4,1,1.45,4.3,5.6,3
-24,-18,0,0,0,0,1,1,1,1,2.55,3.15,2.55,1
2,-6,-1,0,1,0,-4,-2,-1,-2,2.15,3.0,3.3,3
7,19,0,-3,-3,0,2,-2,-2,1,2.15,3.25,3.05,1
37,53,1,1,1,3,1,1,1,3,1.3,4.8,8.1,1
29,32,0,-2,0,0,2,0,1,0,1.5,3.8,5.8,3
-11,-28,-5,-4,-3,0,-8,-6,-4,1,2.25,3.25,2.85,3
-3,3,4,3,1,0,6,5,3,0,1.85,3.3,3.9,2
-10,-11,4,3,0,0,2,0,-3,-4,1.85,3.3,3.85,1
1,-17,-2,-4,-3,-3,-9,-11,-9,-8,2.5,3.35,2.5,2
-14,-19,-8,-6,-3,0,-9,-8,-5,0,3.4,3.0,2.1,3
-7,-8,2,0,1,-2,5,4,5,-2,2.5,3.3,2.5,1
15,16,1,1,0,-3,4,4,2,-2,1.7,3.35,4.7,1
1,2,-1,-2,-2,-1,-3,-4,-4,-1,2.4,3.4,2.55,3
-1,-1,-1,-4,-3,-3,-1,-5,-4,-3,2.4,3.2,2.7,1
1,1,1,-2,-5,-3,1,-4,-6,-3,1.2,5.8,10.5,1
-3,-1,-3,-1,1,0,-1,1,2,0,2.55,3.15,2.55,3
-1,-8,-1,2,2,3,-8,-3,0,3,2.55,3.15,2.55,3
-3,-7,-3,-5,-3,-3,-7,-8,-4,-4,2.55,3.15,2.55,3
4,2,4,4,2,0,2,2,1,-1,1.4,4.1,7.0,1
0,-5,0,1,-1,0,-5,-2,-3,-1,1.9,3.25,3.6,3
-3,-2,-3,-2,-2,-2,-2,-1,-1,-1,2.0,3.25,3.4,1
-1,-3,-1,2,4,2,-3,2,3,2,2.55,3.15,2.55,3
3,8,3,2,-1,-1,8,4,-1,-1,1.55,3.7,5.4,3
2,2,2,2,-1,-3,4,4,0,-2,1.9,3.25,3.75,1
-4,-3,-5,-4,-1,-1,-5,-4,-2,-1,2.0,3.25,3.4,1
3,3,3,3,3,0,3,3,3,0,2.55,3.15,2.55,3
3,5,3,1,1,0,3,2,2,0,1.7,3.45,4.5,3
-2,-1,-2,-5,-2,-2,-1,-3,0,-1,1.45,3.85,6.5,1
-7,-6,-5,-3,-3,-3,-4,-3,-3,-3,5.25,3.5,1.6,1
2,9,1,1,0,0,6,3,1,0,2.0,3.25,3.4,3
-5,-3,-7,-4,-2,-2,-6,-4,-2,-2,2.45,3.15,2.65,1
-2,-2,-6,-4,-1,-2,-7,-4,0,-1,1.9,3.3,3.7,2
0,-4,-2,-2,1,-1,-3,-3,0,-1,1.45,3.9,6.5,1
-6,-6,0,0,-1,-3,-1,-2,-3,-4,4.25,3.4,1.75,2
-5,-2,-3,-1,-1,1,-1,1,0,2,2.3,3.1,2.9,2
-3,-10,-1,0,0,0,-4,-1,0,0,2.1,3.15,3.25,3
3,0,2,0,0,-3,-1,-2,-1,-4,1.7,3.4,4.6,1
0,-5,0,1,-2,-2,-1,1,-2,-2,2.25,3.15,2.95,1
0,-1,0,0,0,-1,-1,0,-1,-2,2.8,3.2,2.35,2
3,4,-2,-3,-1,-2,-1,-2,-1,-2,1.65,3.4,5.0,3
7,10,3,1,4,3,7,6,8,7,1.45,3.9,6.5,3
4,5,5,5,6,3,5,5,6,3,1.7,3.4,4.6,2
1,3,5,2,3,1,6,3,4,2,2.15,3.2,3.1,1
-2,4,-1,-4,-2,-3,2,-2,-1,-4,1.6,3.6,5.0,1
7,10,0,3,1,2,-2,1,-1,1,1.5,3.75,6.0,1
0,5,1,1,3,0,7,7,8,4,2.4,3.2,2.7,1
-5,-4,-5,-2,-1,-3,-8,-6,-4,-5,2.6,3.15,2.5,3
-2,-2,2,0,0,0,2,0,0,0,2.2,3.0,3.2,3
3,1,2,2,2,0,-1,0,0,-2,2.1,3.1,3.3,2
-9,-15,-8,-8,-6,-3,-14,-14,-11,-3,5.0,3.6,1.6,2
3,0,2,0,1,-1,0,-1,0,-2,1.25,5.0,10.0,1
-2,-5,0,-3,0,0,-3,-6,-4,0,2.25,3.2,2.9,2
-2,-6,-1,-1,0,0,-1,-1,1,0,2.85,3.2,2.3,1
2,8,2,2,2,3,1,1,1,2,1.65,3.5,4.8,3
4,1,2,0,3,0,1,0,5,0,2.1,3.15,3.25,2
0,3,-1,-2,-2,0,0,-1,-1,0,2.4,3.0,2.85,3
-1,-1,1,1,1,3,1,1,0,2,2.1,3.2,3.2,1
-4,-3,-3,-1,-2,-2,1,3,1,-1,2.45,3.1,2.7,1
2,1,2,1,0,1,7,6,0,1,1.8,3.35,4.05,2
-3,-5,-2,-4,-4,-3,-8,-9,-8,-7,2.9,3.2,2.25,2
-1,-4,-4,-2,-4,-2,-6,-4,-5,-4,1.6,3.45,5.35,3
0,-1,0,0,1,-1,-3,-3,-1,-2,1.8,3.2,4.3,1
4,9,5,3,3,3,8,6,7,7,1.55,3.65,5.5,3
5,15,6,3,0,0,16,11,4,3,1.25,5.0,10.0,3
1,-2,2,0,0,2,0,-1,0,1,2.55,3.15,2.55,1
-2,3,0,-1,1,0,2,-1,1,0,2.0,3.0,3.75,1
0,-4,0,0,0,-3,-4,-3,-2,-5,2.55,3.15,2.55,3
2,5,3,3,2,1,6,7,6,2,1.55,3.55,5.75,3
-5,-7,-6,-6,-5,-2,-8,-8,-7,-1,2.1,3.15,3.25,2
-7,-13,-7,-5,-3,-1,-14,-8,-6,-1,3.95,3.25,1.85,2
9,7,6,3,5,3,9,5,6,3,1.8,3.25,4.2,1
10,15,5,3,3,1,5,3,4,2,1.2,5.75,10.5,2
-1,1,2,1,1,-2,7,5,5,-1,2.55,3.15,2.55,3
-4,-8,0,0,-1,2,-3,0,-1,2,2.95,3.25,2.2,2
2,0,2,3,1,-2,3,4,3,-1,1.95,3.1,3.75,2
-5,-4,-4,-4,-1,-1,-1,-2,0,-1,2.55,3.15,2.55,2
8,16,6,4,2,2,8,6,1,1,1.45,3.85,6.65,2
0,-3,-1,1,4,2,-5,-4,2,1,1.95,3.0,3.95,2
-3,2,4,1,0,0,4,2,0,0,1.6,3.55,5.15,3
9,14,3,1,1,1,1,0,1,2,1.4,4.1,7.2,3
-2,-1,3,3,3,3,4,3,3,3,3.4,3.25,2.0,2
12,12,6,3,3,3,7,5,3,3,1.4,4.1,7.2,1
1,-1,3,5,5,3,1,2,3,2,1.9,3.2,3.85,3
0,-6,-1,0,1,1,-5,-4,0,1,2.55,3.15,2.55,3
-11,-17,-6,-5,-3,0,-9,-8,-5,-1,2.9,3.2,2.25,2
-7,-9,-2,-2,-2,1,2,1,0,3,2.3,3.05,2.95,1
-9,-19,-5,-2,-1,1,-10,-1,1,2,4.5,3.45,1.7,3
-4,-4,-5,-5,-3,0,-6,-5,-3,0,1.6,3.5,5.25,1
-7,-6,-2,-5,-5,-2,-2,-7,-7,-4,3.2,3.2,2.1,2
0,-1,1,0,2,2,3,1,2,2,2.1,3.0,3.45,2
-2,-10,-1,0,-1,-1,-7,-2,-3,-4,2.7,3.1,2.45,3
-1,1,-5,-3,-2,1,-5,-3,-2,1,2.35,3.0,2.95,1
2,9,-2,-2,0,2,4,1,2,3,1.9,3.3,3.7,3
3,5,-3,-2,-2,1,-3,-1,-2,1,1.95,3.25,3.6,2
14,17,3,5,2,0,7,9,5,1,1.38,4.25,7.5,1
-2,-4,1,-1,-3,0,-3,-4,-5,0,2.65,2.9,2.65,3
-12,-9,-5,-4,-4,-2,-4,-3,-2,-1,4.05,3.2,1.85,2
4,4,4,5,2,2,4,6,4,1,1.85,3.3,3.9,1
6,9,5,2,2,2,4,1,1,1,1.5,3.75,6.0,1
4,7,-1,-1,-3,0,-4,-4,-5,0,1.45,3.85,6.65,1
1,-4,4,1,-2,-2,3,1,-1,-1,2.35,3.0,2.95,3
-1,2,2,2,-1,0,3,3,0,1,1.6,3.65,5.0,1
11,14,8,5,2,0,8,5,1,0,1.45,3.85,6.65,1
-18,-23,-8,-5,-2,-3,-9,-6,-1,-2,3.6,3.35,1.9,3
13,14,8,8,6,3,6,5,4,2,1.2,6.2,9.5,3
2,3,-1,1,-2,-3,-2,0,-4,-5,2.4,3.2,2.7,3
1,-5,2,2,2,0,1,1,1,0,2.55,3.15,2.55,1
0,5,-8,-5,-6,-3,-7,-5,-6,-3,2.2,3.1,3.1,2
0,3,-1,1,-1,0,0,1,-1,0,1.7,3.45,4.5,1
3,12,-1,-3,-2,0,0,-1,1,2,1.55,3.5,5.9,1
-2,-3,-1,1,0,-1,2,3,0,-1,2.3,3.0,3.0,2
-11,-6,-7,-4,-2,-2,-9,-6,-2,-1,3.1,3.0,2.25,3
-5,-2,-3,-2,1,1,0,1,3,2,2.2,3.2,3.0,1
11,11,9,7,4,1,8,7,4,1,1.2,6.2,9.5,1
-10,-21,-3,-3,-2,0,-6,-5,-4,-1,4.3,3.2,1.8,2
-8,-9,-4,-4,-2,-1,-3,-3,-2,-1,2.1,3.1,3.35,3
-2,-13,4,7,5,2,2,6,5,1,2.1,3.0,3.45,3
4,7,0,-1,0,0,3,-1,0,0,1.85,3.3,3.9,3
13,17,0,-2,1,-2,0,-1,1,-1,1.4,4.2,6.75,1
8,6,3,3,0,-2,5,3,0,-1,1.75,3.25,4.55,1
4,4,1,1,1,0,1,1,1,0,1.85,3.2,4.05,2
0,-2,4,1,1,-1,2,0,0,-1,2.2,3.2,3.0,1
6,1,2,2,2,2,1,1,1,1,2.55,3.15,2.55,3
-11,-6,-7,-5,-2,-2,-8,-6,-2,-2,3.25,3.2,2.1,2
-15,-15,-7,-7,-4,-3,-7,-6,-3,-2,3.75,3.25,1.9,3
4,8,2,-1,-3,0,3,1,0,3,1.7,3.4,4.6,1
-19,-22,-7,-5,-2,-2,-4,-3,-1,-1,6.25,3.65,1.5,2
0,11,-4,-4,-2,0,-2,-2,-1,0,1.95,3.1,3.8,1
0,-2,-3,-3,-1,-3,-4,-4,-2,-3,2.2,3.1,3.1,2
14,27,8,8,6,3,11,11,8,5,1.35,4.45,7.5,1
-11,-11,-6,-4,-6,-3,-8,-7,-8,-5,3.55,3.25,1.95,1
9,10,0,0,-1,-1,-2,0,-1,-1,2.5,3.1,2.65,3
7,11,4,4,2,3,6,6,5,6,1.85,3.25,3.95,2
2,4,-1,-1,0,1,-1,0,1,2,2.3,3.2,2.85,1
-16,-18,-6,-4,-6,-3,-8,-7,-8,-2,3.3,3.15,2.1,2
8,8,5,3,3,3,2,1,2,2,1.65,3.45,4.9,1
-9,-4,-2,0,0,2,0,1,1,2,2.65,2.9,2.65,1
-6,-9,-6,-3,-2,-2,-5,-2,-1,-1,2.95,3.25,2.2,2
16,35,5,5,5,3,10,8,7,3,1.35,4.3,8.0,1
15,19,1,3,0,0,3,4,2,0,1.2,6.0,10.0,3
-11,-20,-6,-6,-6,-3,-9,-9,-9,-5,2.5,3.0,2.7,3
9,2,2,2,0,-1,-1,-1,-2,-3,1.55,3.7,5.4,1
-1,3,-3,0,0,0,2,4,1,1,1.9,3.15,3.9,3
-6,-2,-1,-1,-2,-2,-1,-1,-2,-2,1.7,3.35,4.7,3
-10,-18,-2,-5,-6,-3,-3,-6,-7,-4,2.5,3.1,2.65,1
-11,-23,-2,0,0,0,-7,-5,-2,-2,3.05,3.25,2.15,2
-11,-19,-1,1,0,0,-2,-1,-3,0,2.9,3.25,2.25,1
20,20,6,5,5,3,6,5,4,3,1.3,4.85,8.0,1
-7,-2,1,3,3,0,1,2,4,0,3.8,3.2,1.9,1
-4,1,0,-2,-3,-3,-1,-2,-4,-6,2.4,3.2,2.7,2
7,15,0,0,0,-1,2,2,1,-1,2.0,3.2,3.5,2
2,5,1,1,3,0,1,1,3,0,2.1,3.2,3.2,3
4,9,-6,-5,-5,-2,-5,-1,-4,-1,1.9,3.2,3.8,3
15,6,2,3,1,-1,-4,-3,-4,-5,1.85,3.35,3.85,1
-8,-8,-8,-5,-2,1,-4,-2,0,2,2.55,3.15,2.55,1
-10,-7,-4,-1,0,-3,-2,1,2,-2,2.25,3.15,2.95,2
0,15,0,0,0,0,4,2,2,1,1.95,3.25,3.6,2
3,-1,2,2,2,0,4,5,7,2,1.95,3.1,3.8,3
-10,-6,0,-1,1,0,1,0,1,0,2.1,3.0,3.45,1
6,10,4,1,-2,-1,2,0,-3,-1,1.65,3.45,4.9,3
-4,-13,1,2,2,0,-4,0,1,0,2.0,3.1,3.6,1
0,0,3,4,4,3,3,5,6,5,1.75,3.25,4.55,3
12,16,3,3,3,0,8,8,7,1,1.6,3.45,5.4,1
-4,-20,-2,0,3,3,-5,-4,2,3,3.0,3.2,2.2,1
11,6,3,0,1,0,4,-1,0,-1,1.25,5.15,9.5,1
-10,-20,-5,-5,-2,-2,-7,-7,-3,-3,2.65,2.9,2.65,2
-18,-19,-6,-6,-4,-2,-4,-5,-4,-3,3.2,3.1,2.15,2
-17,-18,-3,-3,-2,-2,-2,-2,-1,-1,5.4,3.45,1.6,1
5,6,-2,-5,-4,-1,-4,-7,-6,-3,1.7,3.4,4.6,1
12,13,-4,-4,-1,-3,-10,-10,-4,-5,1.6,3.45,5.4,2
2,7,-3,-6,-3,0,-7,-11,-4,0,1.85,3.3,3.9,2
24,29,1,-1,-3,-3,-2,-5,-7,-6,1.65,3.45,4.9,2
-24,-23,-7,-4,-2,-2,-7,-4,-3,-2,3.5,3.15,2.0,3
